"date_value","dc_district","Homicide","Rape","Robbery/Gun","Robbery/Other","Aggravated Assault/Gun","Aggravated Assault/Other","Other Assaults","Sexual Assault and Other Sex Offenses","Burglary/Residential","Burglary/Commercial","Theft of Motor Vehicle Tag","Theft from Person","Theft from Auto","Retail Theft","Theft","Auto Theft","Fraud/Theft of Services","Embezzlement","Drug Possession","Drug Sales","DUI","Possession of Firearms","Prostitution/Sex Work","Patronizing Prostitutes","Threats of Violence","Uncategorized Offenses"
2017-01-21,"71",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-21,"77",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-21,"unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-22,"01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433,0,0,0,0,0
2017-01-22,"02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0
2017-01-22,"03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,0,0,0,0,0
2017-01-22,"04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-22,"05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248
2017-01-22,"06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-22,"07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-22,"08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-22,"09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-22,"12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551
2017-01-22,"14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668,0,0,0,0,0
2017-01-22,"15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-22,"16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-22,"17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,0,0,0,0,0
2017-01-22,"18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-22,"19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-22,"22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-22,"23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-22,"24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,0,0,0,0,0
2017-01-22,"25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,0,0,0,0,0
2017-01-22,"26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-22,"35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-22,"39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-22,"44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-22,"71",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-22,"77",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-22,"unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-23,"01",0,0,0,515,0,62,0,0,0,0,0,0,0,74,0,0,0,0,256,0,0,0,0,0,0,0
2017-01-23,"02",0,0,0,0,53,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,250,0,0,0,0,0
2017-01-23,"03",0,0,0,223,0,0,211,0,0,0,0,0,0,0,156,255,0,0,108,0,0,0,0,0,88,0
2017-01-23,"04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-23,"05",0,0,0,0,0,35,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-23,"06",0,0,0,0,0,0,202,0,180,0,0,0,0,270,270,0,0,0,58,0,225,0,0,0,0,0
2017-01-23,"07",0,0,0,0,0,62,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-23,"08",0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-23,"09",0,0,0,0,0,0,194,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-23,"12",0,0,0,127,606,129,46,103,0,0,0,0,0,0,834,0,0,0,0,0,303,0,0,0,0,91
2017-01-23,"14",0,0,0,0,0,167,0,0,0,0,0,0,157,0,0,0,0,0,0,345,97,0,0,0,0,575
2017-01-23,"15",0,1400,0,0,0,0,49,0,0,0,0,0,0,107,48,0,0,0,838,0,255,138,0,0,0,3429
2017-01-23,"16",0,0,0,0,0,0,46,0,0,0,0,0,0,137,0,0,0,0,87,0,0,0,0,0,0,48
2017-01-23,"17",0,0,0,153,0,58,0,0,0,0,0,0,0,0,142,0,0,0,0,793,473,0,0,0,0,0
2017-01-23,"18",0,0,1077,671,0,0,52,0,0,0,0,0,0,52,330,0,0,0,0,37,0,0,0,0,0,259
2017-01-23,"19",0,0,0,0,0,80,0,0,17,0,0,0,0,44,0,0,0,0,72,118,132,0,0,0,0,50
2017-01-23,"22",0,0,403,51,0,64,43,0,0,0,0,0,0,0,0,0,0,0,457,0,248,0,0,0,0,0
2017-01-23,"23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5601
2017-01-23,"24",0,709,0,217,0,105,82,0,0,0,0,0,0,344,0,189,0,0,66,113,0,64,62,0,0,0
2017-01-23,"25",0,0,0,0,405,0,81,0,351,0,0,0,0,0,0,0,0,0,222,0,212,492,89,0,0,3745
2017-01-23,"26",0,0,0,0,0,527,42,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,210,0,0,0
2017-01-23,"35",0,0,0,0,835,323,61,0,0,0,0,0,163,0,0,0,0,0,0,0,86,178,0,0,0,0
2017-01-23,"39",0,0,0,0,151,0,31,0,0,0,0,0,0,62,0,113,0,0,76,93,110,547,0,0,0,0
2017-01-23,"44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-23,"71",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-23,"77",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-23,"unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-24,"01",0,0,0,0,528,0,0,0,0,0,0,0,0,34,0,0,0,0,0,375,0,0,0,0,0,0
2017-01-24,"02",0,0,0,0,0,0,0,0,47,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-24,"03",0,0,0,252,0,0,128,0,0,0,0,0,0,162,0,0,0,0,0,0,382,0,0,0,0,0
2017-01-24,"04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-24,"05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-24,"06",0,0,0,0,0,0,0,0,0,0,0,0,43,161,0,0,0,0,0,97,0,1466,0,0,0,224
2017-01-24,"07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-24,"08",0,0,0,0,0,0,1194,0,76,0,0,0,0,2023,0,0,0,0,76,0,0,0,0,0,0,126
2017-01-24,"09",0,0,0,0,0,0,0,0,0,0,0,0,0,301,0,0,0,0,0,0,0,0,0,0,0,220
2017-01-24,"12",0,0,0,51,0,513,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0
2017-01-24,"14",0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,354,0,0,0,0,0,0
2017-01-24,"15",0,0,0,50,1137,48,0,0,0,0,0,0,0,0,0,14,0,0,0,327,0,0,446,0,538,191
2017-01-24,"16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,1006,0,0,46,94,0,457
2017-01-24,"17",0,0,0,0,627,0,0,0,0,0,0,0,0,0,0,0,0,0,108,1603,0,433,0,0,0,3766
2017-01-24,"18",0,0,0,0,86,249,159,0,137,0,0,0,0,58,0,0,0,0,0,0,213,567,0,0,0,0
2017-01-24,"19",0,962,0,0,0,0,0,263,0,0,0,0,0,0,0,154,0,0,0,205,0,0,0,0,0,0
2017-01-24,"22",0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0
2017-01-24,"23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-24,"24",0,0,0,154,283,0,62,93,0,160,0,0,0,92,0,0,0,0,74,169,1430,0,0,0,0,5269
2017-01-24,"25",0,0,0,0,0,0,58,0,0,0,0,0,0,619,0,85,0,0,193,340,241,346,0,0,0,0
2017-01-24,"26",0,0,0,0,0,0,0,91,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-24,"35",0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,2279,657,0,0,0,0,0,571
2017-01-24,"39",0,0,572,405,0,53,0,0,162,0,0,0,0,0,0,0,0,0,0,0,334,0,0,0,538,0
2017-01-24,"44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-24,"71",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,0,0,0,0,0,0,0,0,0,0
2017-01-24,"77",0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,0,0,0,0,0,0,0,0,0,0,0
2017-01-24,"unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-25,"01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,0,0,0
2017-01-25,"02",0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,483,0,0,0,0,0,0
2017-01-25,"03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132
2017-01-25,"04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-25,"05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-25,"06",0,0,0,0,0,0,55,0,0,0,0,0,0,459,0,0,0,0,305,613,0,0,0,0,0,0
2017-01-25,"07",0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-25,"08",0,0,0,376,0,0,0,0,0,0,0,0,0,508,0,0,149,0,0,0,0,0,0,0,0,0
2017-01-25,"09",0,0,0,0,0,0,149,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,119,0,0,274
2017-01-25,"12",0,844,0,0,0,0,1052,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,3716
2017-01-25,"14",0,0,0,0,0,0,162,1161,0,0,0,0,0,0,0,0,0,0,0,291,0,0,0,0,84,166
2017-01-25,"15",0,0,69,64,0,0,45,0,0,0,0,0,0,0,0,0,175,0,228,0,0,0,305,0,0,574
2017-01-25,"16",0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,888
2017-01-25,"17",0,0,0,911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,287,0,0,0,112
2017-01-25,"18",0,0,0,0,0,389,57,0,0,0,0,0,0,89,156,0,0,0,0,0,0,0,0,0,0,221
2017-01-25,"19",0,0,0,0,0,44,74,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0
2017-01-25,"22",0,0,0,0,245,387,0,0,0,0,0,0,0,84,0,0,0,0,0,608,294,0,0,0,0,137
2017-01-25,"23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-25,"24",0,0,0,0,0,391,0,0,0,0,0,0,313,128,0,0,103,0,77,471,235,0,0,42,0,79
2017-01-25,"25",0,0,0,31,0,70,0,0,0,90,0,0,0,58,0,0,0,0,90,171,0,0,363,0,55,2918
2017-01-25,"26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,0,70,0,0,2601
2017-01-25,"35",0,0,0,0,0,249,59,0,0,0,0,0,0,0,0,0,0,0,115,443,0,0,0,0,0,0
2017-01-25,"39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,1032,126,0,0,0,0,0
2017-01-25,"44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-25,"71",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,0,0,0,0,0,0,0,0,0
2017-01-25,"77",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-25,"unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-26,"01",0,0,0,0,0,136,48,0,0,0,0,0,0,40,0,2341,0,0,0,0,144,0,0,0,0,0
2017-01-26,"02",0,0,0,0,0,0,46,0,0,0,0,0,0,61,0,0,59,0,0,0,0,0,0,0,0,482
2017-01-26,"03",0,0,0,0,0,39,160,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0
2017-01-26,"04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-26,"05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-26,"06",0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,274,135,0,0,131,0,0,0,0,0,0
2017-01-26,"07",0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-26,"08",0,0,0,0,0,0,45,0,0,0,0,0,104,0,0,0,0,0,0,0,176,0,0,0,0,215
2017-01-26,"09",0,0,53,0,0,0,0,423,0,231,0,0,265,48,231,0,119,0,0,0,0,0,0,0,0,14
2017-01-26,"12",547,0,0,0,0,62,44,0,0,0,0,0,0,0,0,0,0,0,0,0,605,0,0,0,0,0
2017-01-26,"14",0,0,0,0,0,927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-26,"15",0,0,109,96,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,90,0,0,0,0,633
2017-01-26,"16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597,0,0,0,0,184
2017-01-26,"17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-26,"18",0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-26,"19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,0,0,0,0,0
2017-01-26,"22",0,0,0,0,0,106,0,0,0,0,0,0,0,51,167,0,0,0,0,189,317,0,0,0,0,0
2017-01-26,"23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-26,"24",0,0,0,0,419,0,0,0,0,0,0,0,0,0,0,0,0,0,88,159,0,0,0,0,0,108
2017-01-26,"25",0,0,582,48,0,0,0,0,0,0,0,0,0,0,0,285,0,0,0,272,131,0,0,0,0,380
2017-01-26,"26",0,0,0,456,0,82,43,0,0,0,0,0,446,0,146,0,0,0,133,0,0,0,0,0,0,6063
2017-01-26,"35",584,342,0,120,0,60,45,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200
2017-01-26,"39",0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0
2017-01-26,"44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-26,"71",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-26,"77",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-26,"unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-27,"01",0,0,0,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0,87,0,292,0,0,0,0,101
2017-01-27,"02",0,0,0,0,0,0,42,0,0,0,0,0,0,362,0,70,0,0,0,149,0,0,0,0,0,0
2017-01-27,"03",0,0,0,0,159,226,50,0,0,0,0,0,45,406,169,0,0,0,0,0,144,0,0,0,0,0
2017-01-27,"04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-27,"05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-27,"06",0,0,0,0,0,942,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,125
2017-01-27,"07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-27,"08",0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,1657
2017-01-27,"09",0,808,0,0,0,0,0,0,0,0,0,0,153,1,48,0,0,0,0,0,98,0,0,0,55,1520
2017-01-27,"12",0,0,0,0,0,39,29,0,0,0,0,0,0,0,0,0,0,0,0,203,0,0,0,0,0,104
2017-01-27,"14",0,0,0,0,0,0,0,0,107,0,0,0,0,0,85,0,0,0,0,176,0,260,0,0,0,0
2017-01-27,"15",0,0,0,65,0,134,494,0,91,0,0,0,280,9,0,0,0,0,0,0,82,0,0,0,0,0
2017-01-27,"16",404,0,0,0,0,568,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1249,0,0,0,62
2017-01-27,"17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,218,0,0,0,0,0
2017-01-27,"18",0,0,0,687,0,0,157,0,0,0,0,0,0,0,147,0,0,0,0,0,100,0,0,0,0,0
2017-01-27,"19",0,0,0,0,0,0,0,0,954,0,0,0,0,0,0,95,0,0,142,1001,158,0,0,0,0,122
2017-01-27,"22",0,0,0,104,0,0,0,0,0,0,0,0,0,0,161,0,0,0,177,221,195,0,0,0,0,0
2017-01-27,"23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-27,"24",556,406,0,317,0,298,0,0,0,0,0,0,0,96,0,110,0,0,142,319,265,0,277,0,0,0
2017-01-27,"25",0,0,468,0,604,154,0,0,0,0,0,0,0,0,0,0,0,0,110,308,90,0,0,0,68,198
2017-01-27,"26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,44,405,168,0,294,0,0,3704
2017-01-27,"35",0,0,0,0,718,0,0,0,0,0,0,0,0,0,0,0,0,0,232,35,0,347,281,0,583,0
2017-01-27,"39",0,0,0,0,0,84,0,0,0,0,0,0,0,408,0,0,136,0,0,274,0,0,0,0,0,76
2017-01-27,"44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-27,"71",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-27,"77",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-27,"unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-28,"01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-28,"02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-28,"03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-28,"04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-28,"05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-28,"06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-28,"07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-28,"08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-28,"09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-28,"12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-28,"14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-28,"15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-28,"16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-28,"17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-28,"18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-28,"19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-28,"22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-28,"23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-28,"24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-28,"25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-28,"26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-28,"35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-28,"39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-28,"44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-28,"71",0,0,0,0,0,0,0,0,0,0,0,0,0,0,942,0,0,0,0,0,0,0,0,0,0,0
2017-01-28,"77",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-28,"unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-29,"01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-29,"02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,0,0,0,0,0
2017-01-29,"03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-29,"04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-29,"05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-29,"06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-29,"07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-29,"08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-29,"09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-29,"12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549,0,0,0,0,0
2017-01-29,"14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-29,"15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462
2017-01-29,"16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,0,0,0,0
2017-01-29,"17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-29,"18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,0,0,0,0,0
2017-01-29,"19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-29,"22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-29,"23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-29,"24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,0,0,0,0,0
2017-01-29,"25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-29,"26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-29,"35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-29,"39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-29,"44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-29,"71",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-29,"77",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-29,"unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-30,"01",0,0,0,0,1035,0,232,0,0,174,0,0,76,404,187,0,0,0,0,0,106,0,0,0,0,0
2017-01-30,"02",0,0,357,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,412,66,0,0,0,0,0
